2022-06-15 19:31:13.066899	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_title=TF+ChIP-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.classification=cell+line&files.file_type=bed+narrowPeak&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR059BWP/	ENCSR059BWP	ChIP-seq	TF ChIP-seq	/targets/PHTF2-human/	PHTF2	PHTF2	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens PHTF2	K562	GEO:GSE176813	PHTF2 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF137RDQ/,/files/ENCFF313KBB/,/files/ENCFF130FGW/,/files/ENCFF871DUX/,/files/ENCFF037FUC/,/files/ENCFF191RLR/,/files/ENCFF303AMX/,/files/ENCFF703QKJ/,/files/ENCFF162BSS/,/files/ENCFF582IFQ/,/files/ENCFF631MHN/,/files/ENCFF245GSF/,/files/ENCFF448WOU/,/files/ENCFF035KPN/,/files/ENCFF719HIA/,/files/ENCFF130WQT/,/files/ENCFF969LZM/,/files/ENCFF923SYM/,/files/ENCFF090HPI/,/files/ENCFF954ZTR/,/files/ENCFF504NNR/,/files/ENCFF723SOM/,/files/ENCFF659VDP/,/files/ENCFF468DOA/,/files/ENCFF529PTO/,/files/ENCFF625GCH/		ENCBS001UHD,ENCBS392EEG	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/bf63e97f-81ec-4d30-bb22-25d754d61783/,/replicates/792fcf76-49d3-492d-acca-2d8f4281cc9a/				
/experiments/ENCSR832PID/	ENCSR832PID	ChIP-seq	TF ChIP-seq	/targets/ZNF318-human/	ZNF318	ZNF318	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF318	HepG2	GEO:GSE170244	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF678QJW/,/files/ENCFF175XQN/,/files/ENCFF285RKT/,/files/ENCFF888NNF/,/files/ENCFF701FVY/,/files/ENCFF720DYW/,/files/ENCFF206IFJ/,/files/ENCFF489FDF/,/files/ENCFF421FHI/,/files/ENCFF203KMH/,/files/ENCFF016HVF/,/files/ENCFF922NEO/,/files/ENCFF476MNS/,/files/ENCFF435NNZ/,/files/ENCFF061ZNX/,/files/ENCFF054INI/,/files/ENCFF817LGM/,/files/ENCFF324ZKK/,/files/ENCFF601WJC/,/files/ENCFF692NKB/,/files/ENCFF665JGL/,/files/ENCFF405LYR/,/files/ENCFF054FXI/,/files/ENCFF127OSX/		ENCBS905BOZ,ENCBS205DZM	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/0dfc6773-a83a-4430-9bb9-c599fad01bb9/,/replicates/e6364ea9-627d-4ca0-9a1a-61b7f23032d6/				
/experiments/ENCSR396XDF/	ENCSR396XDF	ChIP-seq	TF ChIP-seq	/targets/ZBTB24-human/	ZBTB24	ZBTB24	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB24	HepG2	GEO:GSE170775	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF590ESY/,/files/ENCFF694CLQ/,/files/ENCFF835QTZ/,/files/ENCFF556FZG/,/files/ENCFF883OSN/,/files/ENCFF584XYY/,/files/ENCFF140CTF/,/files/ENCFF438DTI/,/files/ENCFF553QTH/,/files/ENCFF369FAQ/,/files/ENCFF597MJL/,/files/ENCFF890PDO/,/files/ENCFF025JZH/,/files/ENCFF148RPN/,/files/ENCFF414KQF/,/files/ENCFF782BZI/,/files/ENCFF908RTO/,/files/ENCFF374FUE/,/files/ENCFF712UUS/,/files/ENCFF230GDG/,/files/ENCFF656XJP/,/files/ENCFF702ULZ/,/files/ENCFF390FEL/,/files/ENCFF094EAG/		ENCBS826MGK,ENCBS331KCA	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/3e359421-e7dd-4069-b63a-3d8f0f3cdc92/,/replicates/4b705625-b5aa-4f7e-9848-cc29c99735ac/				
/experiments/ENCSR759KXQ/	ENCSR759KXQ	ChIP-seq	TF ChIP-seq	/targets/ZNF337-human/	ZNF337	ZNF337	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF337	HepG2	GEO:GSE170004	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF295IQT/,/files/ENCFF108SCK/,/files/ENCFF099NUD/,/files/ENCFF572QSW/,/files/ENCFF063XPM/,/files/ENCFF488WIN/,/files/ENCFF947XKR/,/files/ENCFF763DWR/,/files/ENCFF230PIP/,/files/ENCFF873DVI/,/files/ENCFF530ZHE/,/files/ENCFF187QZF/,/files/ENCFF493KMQ/,/files/ENCFF812QWI/,/files/ENCFF861AIS/,/files/ENCFF175MEO/,/files/ENCFF093QBO/,/files/ENCFF457DKJ/,/files/ENCFF261DAP/,/files/ENCFF832EEU/,/files/ENCFF272IPH/,/files/ENCFF456TIT/,/files/ENCFF372LBT/,/files/ENCFF805SFT/		ENCBS807DFA,ENCBS868AWU	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/a50118b8-fc04-49e6-bb39-e220a357dfee/,/replicates/634dc4e4-0149-462f-96de-f186a6a63be1/				
/experiments/ENCSR160ZLP/	ENCSR160ZLP	ChIP-seq	TF ChIP-seq	/targets/KDM5A-human/	KDM5A	KDM5A	Homo sapiens H1	H1	GEO:GSE136471	ChIP-seq on human H1-hESC KDM5A	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF281HTF/,/files/ENCFF769WTD/,/files/ENCFF805DWT/,/files/ENCFF793DEX/,/files/ENCFF533YHC/,/files/ENCFF998WUZ/,/files/ENCFF490DXV/,/files/ENCFF486ISP/,/files/ENCFF538IYG/,/files/ENCFF007VCY/,/files/ENCFF343YKI/,/files/ENCFF330HKU/,/files/ENCFF080WFB/,/files/ENCFF825WPZ/,/files/ENCFF897HUQ/,/files/ENCFF806GAP/,/files/ENCFF708KOI/,/files/ENCFF031LJE/,/files/ENCFF470ESW/,/files/ENCFF872ZIT/,/files/ENCFF629ERU/,/files/ENCFF927SKI/,/files/ENCFF583YFS/,/files/ENCFF422YEP/,/files/ENCFF690NPH/,/files/ENCFF488WRU/,/files/ENCFF654ISV/,/files/ENCFF578WGS/,/files/ENCFF229RXS/,/files/ENCFF825WLX/,/files/ENCFF059IGE/,/files/ENCFF006CJS/,/files/ENCFF702KXJ/,/files/ENCFF298DCY/,/files/ENCFF840VHQ/,/files/ENCFF033ICA/,/files/ENCFF664RJX/,/files/ENCFF761EYZ/,/files/ENCFF020YJE/,/files/ENCFF824SXK/,/files/ENCFF916CLA/,/files/ENCFF342EEV/,/files/ENCFF159BRA/,/files/ENCFF837WRR/,/files/ENCFF041QVK/,/files/ENCFF684KCJ/,/files/ENCFF178JUD/,/files/ENCFF793ZYB/,/files/ENCFF995BQS/,/files/ENCFF197TJV/,/files/ENCFF223YVM/,/files/ENCFF987NIN/,/files/ENCFF521WAS/,/files/ENCFF502OTB/,/files/ENCFF998ZVG/,/files/ENCFF728NQH/,/files/ENCFF405CIQ/,/files/ENCFF471OCM/,/files/ENCFF918XRD/,/files/ENCFF545LDL/,/files/ENCFF918JYE/,/files/ENCFF140HVW/,/files/ENCFF818OSC/,/files/ENCFF074ASY/		ENCBS952IPA,ENCBS380OBH	2,1	1	ENCAB914RSH,ENCAB000AIB	Homo sapiens	embryonic													/replicates/ff8cea5f-7b6c-41e6-8e33-94f17098acfc/,/replicates/b6b9b12a-e48f-45d7-9c69-ecb74b0b50ea/				
/experiments/ENCSR664FGR/	ENCSR664FGR	ChIP-seq	TF ChIP-seq	/targets/GPBP1L1-human/	GPBP1L1	GPBP1L1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens GPBP1L1	HepG2	GEO:GSE170954	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF136QSJ/,/files/ENCFF483MFB/,/files/ENCFF122LVU/,/files/ENCFF617FVQ/,/files/ENCFF494VQY/,/files/ENCFF221SCE/,/files/ENCFF925UOW/,/files/ENCFF549BOR/,/files/ENCFF308GII/,/files/ENCFF470FBB/,/files/ENCFF602VZB/,/files/ENCFF737DAZ/,/files/ENCFF512XXJ/,/files/ENCFF711QSM/,/files/ENCFF019SZJ/,/files/ENCFF858HPW/,/files/ENCFF445ZTA/,/files/ENCFF678CLX/,/files/ENCFF111TVQ/,/files/ENCFF963VZX/,/files/ENCFF499VYA/,/files/ENCFF252DCN/,/files/ENCFF295XML/,/files/ENCFF360ZVA/		ENCBS058TYU,ENCBS715QFI	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/47196944-586f-4d95-847c-9b994c7e7f02/,/replicates/0a2d13a2-a3f6-46cc-8932-643451e8b3de/				
/experiments/ENCSR707RKU/	ENCSR707RKU	ChIP-seq	TF ChIP-seq	/targets/RORA-human/	RORA	RORA	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens RORA	HepG2	GEO:GSE169816	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF838ZPL/,/files/ENCFF614FQG/,/files/ENCFF956OAC/,/files/ENCFF088DJI/,/files/ENCFF261SVU/,/files/ENCFF570CAP/,/files/ENCFF164SWS/,/files/ENCFF941PJT/,/files/ENCFF327CDL/,/files/ENCFF044VTI/,/files/ENCFF268FMG/,/files/ENCFF616KXC/,/files/ENCFF898MLZ/,/files/ENCFF850FHE/,/files/ENCFF702PHB/,/files/ENCFF105JDY/,/files/ENCFF820EED/,/files/ENCFF888PXW/,/files/ENCFF086FZV/,/files/ENCFF927GBC/,/files/ENCFF358FFO/,/files/ENCFF040SBX/,/files/ENCFF951EMJ/,/files/ENCFF988OQD/		ENCBS925TQK,ENCBS608LAA	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/8ee69928-4334-4229-be01-031de86a8f82/,/replicates/2f7e3f41-3164-4e37-9692-cdc5a73bb57c/				
/experiments/ENCSR747VUU/	ENCSR747VUU	ChIP-seq	TF ChIP-seq	/targets/JUN-human/	JUN	JUN	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens JUN	HepG2	GEO:GSE169952	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF702FLQ/,/files/ENCFF716JFE/,/files/ENCFF533PJT/,/files/ENCFF758NSS/,/files/ENCFF400ITM/,/files/ENCFF984RZU/,/files/ENCFF910FFW/,/files/ENCFF807SEI/,/files/ENCFF888XEN/,/files/ENCFF922MJE/,/files/ENCFF544UXM/,/files/ENCFF517MQO/,/files/ENCFF792OYX/,/files/ENCFF860EKP/,/files/ENCFF337LJB/,/files/ENCFF188AJS/,/files/ENCFF179VSA/,/files/ENCFF538VRO/,/files/ENCFF946FXC/,/files/ENCFF355KJO/,/files/ENCFF061FLN/,/files/ENCFF906QBG/,/files/ENCFF636SGK/,/files/ENCFF585XZF/		ENCBS911IMY,ENCBS931MET	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/41607ad2-f04d-47a8-a0bd-7146813f3790/,/replicates/868ba0a7-a195-4627-a748-44b13f732850/				
/experiments/ENCSR039CUX/	ENCSR039CUX	ChIP-seq	TF ChIP-seq	/targets/PLSCR1-human/	PLSCR1	PLSCR1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens PLSCR1	HepG2	GEO:GSE169987	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF186JOP/,/files/ENCFF670UXT/,/files/ENCFF991XSG/,/files/ENCFF535KPN/,/files/ENCFF447EJA/,/files/ENCFF958BDJ/,/files/ENCFF885JOK/,/files/ENCFF199SJS/,/files/ENCFF765NQD/,/files/ENCFF569VGK/,/files/ENCFF327XJK/,/files/ENCFF002SNN/,/files/ENCFF742EPS/,/files/ENCFF696IKJ/,/files/ENCFF065VMI/,/files/ENCFF372YRA/,/files/ENCFF760HSY/,/files/ENCFF744KQO/,/files/ENCFF513ZDK/,/files/ENCFF761XBC/,/files/ENCFF175QWV/,/files/ENCFF390TCK/,/files/ENCFF693TEO/,/files/ENCFF078FQN/		ENCBS062SII,ENCBS152NPJ	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/648f6115-de49-425b-967d-5a471556383d/,/replicates/a9b6837b-c606-4452-99ef-ae24782d3335/				
/experiments/ENCSR492FKD/	ENCSR492FKD	ChIP-seq	TF ChIP-seq	/targets/ZNF257-human/	ZNF257	ZNF257	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF257	K562	GEO:GSE170285	eGFP-ZNF257 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF855JVD/,/files/ENCFF472OSQ/,/files/ENCFF602UOI/,/files/ENCFF958SPO/,/files/ENCFF801WQX/,/files/ENCFF980YUN/,/files/ENCFF122YSZ/,/files/ENCFF840PAF/,/files/ENCFF906GQV/,/files/ENCFF751QFG/,/files/ENCFF173WSK/,/files/ENCFF346GEK/,/files/ENCFF744MAU/,/files/ENCFF627LSG/,/files/ENCFF007MMI/,/files/ENCFF338MPF/,/files/ENCFF056QUE/,/files/ENCFF859MFD/,/files/ENCFF812VWC/,/files/ENCFF549ZPA/,/files/ENCFF793UCM/,/files/ENCFF738IQL/,/files/ENCFF261ECJ/,/files/ENCFF911ZXF/,/files/ENCFF849YZP/,/files/ENCFF835VTS/		ENCBS920MTB,ENCBS378DTP	1,2	2	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/2afe98ad-bae9-45ae-8aaf-3fd8ea69f7ce/,/replicates/fbf3e919-ad05-43ce-b29d-ca2386a0149c/				
/experiments/ENCSR842SRB/	ENCSR842SRB	ChIP-seq	TF ChIP-seq	/targets/ZNF350-human/	ZNF350	ZNF350	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF350	HepG2	GEO:GSE170268	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF369QFX/,/files/ENCFF260YHQ/,/files/ENCFF865KEW/,/files/ENCFF886HUL/,/files/ENCFF631BMW/,/files/ENCFF214OGW/,/files/ENCFF730OMR/,/files/ENCFF547IAF/,/files/ENCFF100HVO/,/files/ENCFF120BFZ/,/files/ENCFF549YPC/,/files/ENCFF094QEU/,/files/ENCFF664QMD/,/files/ENCFF769IUJ/,/files/ENCFF074QUH/,/files/ENCFF310MAD/,/files/ENCFF599ZJP/,/files/ENCFF941IVJ/,/files/ENCFF518ZKO/,/files/ENCFF595LWL/,/files/ENCFF566EXL/,/files/ENCFF745HHB/,/files/ENCFF693JHV/,/files/ENCFF250GKV/		ENCBS399ASS,ENCBS146TBH	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/63ea5f8e-4be9-445d-b8a3-9ae6651a0ab2/,/replicates/051bf262-d82d-4eea-b8fd-5f7499986f03/				
/experiments/ENCSR947PJZ/	ENCSR947PJZ	ChIP-seq	TF ChIP-seq	/targets/HIVEP1-human/	HIVEP1	HIVEP1	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens HIVEP1	K562	GEO:GSE170743	eGFP-HIVEP1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF903AWM/,/files/ENCFF488HVY/,/files/ENCFF933GNG/,/files/ENCFF960JYS/,/files/ENCFF038TKC/,/files/ENCFF046FXM/,/files/ENCFF406RWX/,/files/ENCFF385OTX/,/files/ENCFF044RTW/,/files/ENCFF542KDP/,/files/ENCFF142VTP/,/files/ENCFF860JLH/,/files/ENCFF451FOF/,/files/ENCFF582EOF/,/files/ENCFF592RUG/,/files/ENCFF970PUH/,/files/ENCFF093YVG/,/files/ENCFF650NAX/,/files/ENCFF002QYS/,/files/ENCFF950XVG/,/files/ENCFF212BWI/,/files/ENCFF004RFR/,/files/ENCFF449JMB/,/files/ENCFF983WKN/,/files/ENCFF679PVB/,/files/ENCFF600WUA/		ENCBS686VGB,ENCBS788KVP	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/ef84a402-aa26-450b-b104-d87bdb44632e/,/replicates/61c3495b-6b05-4b78-a0b5-8cec0e943b0f/				
/experiments/ENCSR501NSC/	ENCSR501NSC	ChIP-seq	TF ChIP-seq	/targets/ZSCAN26-human/	ZSCAN26	ZSCAN26	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZSCAN26	HEK293	GEO:GSE105475,FactorBook:ENCSR501NSC	eGFP-ZSCAN26 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF373KIQ/,/files/ENCFF681BWM/,/files/ENCFF909TNH/,/files/ENCFF234XIN/,/files/ENCFF274ERQ/,/files/ENCFF426ZKI/,/files/ENCFF595QKN/,/files/ENCFF696XHK/,/files/ENCFF030QHF/,/files/ENCFF328RQW/,/files/ENCFF764JDZ/,/files/ENCFF473ZIB/,/files/ENCFF073DVY/,/files/ENCFF965TSE/,/files/ENCFF616CMT/,/files/ENCFF654KJD/,/files/ENCFF567RLB/,/files/ENCFF500ABD/,/files/ENCFF808EAV/,/files/ENCFF772PPJ/,/files/ENCFF958WAC/,/files/ENCFF873WUY/,/files/ENCFF708FPE/,/files/ENCFF909LQW/,/files/ENCFF021ZBN/,/files/ENCFF437GUI/,/files/ENCFF806YAP/,/files/ENCFF611QYH/,/files/ENCFF322TPZ/,/files/ENCFF062KAH/,/files/ENCFF679NLN/,/files/ENCFF126EEW/,/files/ENCFF664UGX/,/files/ENCFF670VRJ/,/files/ENCFF724ZOA/,/files/ENCFF349PIJ/,/files/ENCFF432JZQ/,/files/ENCFF090KMO/,/files/ENCFF091FKF/,/files/ENCFF820XTZ/,/files/ENCFF957YKG/,/files/ENCFF984CKR/,/files/ENCFF213NDI/,/files/ENCFF294WHN/,/files/ENCFF128OBQ/,/files/ENCFF341RMR/,/files/ENCFF199VYV/,/files/ENCFF016AAQ/,/files/ENCFF594POD/,/files/ENCFF372YDA/,/files/ENCFF208KVM/,/files/ENCFF974KHD/,/files/ENCFF186ANK/,/files/ENCFF279MBJ/,/files/ENCFF292IQL/,/files/ENCFF980NPD/,/files/ENCFF505DAM/,/files/ENCFF981EQX/,/files/ENCFF459PSQ/,/files/ENCFF026IIM/,/files/ENCFF901LSG/,/files/ENCFF800MJT/,/files/ENCFF106JAF/,/files/ENCFF495JLZ/,/files/ENCFF212JDD/,/files/ENCFF481WLP/		ENCBS778HBG,ENCBS510PIY	1,2	1	ENCAB615WUN	Homo sapiens	embryonic											/organisms/human/		/replicates/87d9a6a9-3759-450f-b864-bfd695bee0bd/,/replicates/3d522ec7-0576-4c30-91c9-956909d21666/				
/experiments/ENCSR620DUQ/	ENCSR620DUQ	ChIP-seq	TF ChIP-seq	/targets/CREB1-human/	CREB1	CREB1	Homo sapiens MCF-7	MCF-7	FactorBook:ENCSR620DUQ,GEO:GSE105525	CREB1 ChIP-seq on human MCF-7	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF843CJY/,/files/ENCFF548UJE/,/files/ENCFF424SGO/,/files/ENCFF104MAP/,/files/ENCFF138ZAX/,/files/ENCFF618RFZ/,/files/ENCFF663OKZ/,/files/ENCFF950DAI/,/files/ENCFF706ANW/,/files/ENCFF015ERX/,/files/ENCFF654LYL/,/files/ENCFF454SIK/,/files/ENCFF867OIE/,/files/ENCFF993QJW/,/files/ENCFF567EYJ/,/files/ENCFF696OVM/,/files/ENCFF422AIU/,/files/ENCFF883LRJ/,/files/ENCFF544BQG/,/files/ENCFF480MHP/,/files/ENCFF101YIW/,/files/ENCFF836TBL/,/files/ENCFF724RPF/,/files/ENCFF462DNS/,/files/ENCFF989LMZ/,/files/ENCFF854BKY/,/files/ENCFF130QXF/,/files/ENCFF050NKD/,/files/ENCFF452JXH/,/files/ENCFF658QZJ/,/files/ENCFF783CTL/,/files/ENCFF790WFD/,/files/ENCFF954XTO/,/files/ENCFF342ZYG/,/files/ENCFF897YHB/,/files/ENCFF480BTB/,/files/ENCFF504PQS/,/files/ENCFF786XOG/,/files/ENCFF040JIX/,/files/ENCFF256BTA/,/files/ENCFF260LQI/,/files/ENCFF630CMD/,/files/ENCFF445LQN/,/files/ENCFF479WZY/,/files/ENCFF167JLX/,/files/ENCFF678IEN/,/files/ENCFF461UAA/,/files/ENCFF951GQB/,/files/ENCFF626DLW/,/files/ENCFF407SYK/,/files/ENCFF142BHB/,/files/ENCFF599FYT/,/files/ENCFF137HAS/,/files/ENCFF761ONH/,/files/ENCFF471FFW/,/files/ENCFF206VBM/,/files/ENCFF004IRD/,/files/ENCFF734WVJ/,/files/ENCFF385XQX/,/files/ENCFF440OVN/,/files/ENCFF954WHX/,/files/ENCFF328FKX/,/files/ENCFF801RBB/,/files/ENCFF841ZKW/,/files/ENCFF341ZEM/,/files/ENCFF243NPQ/	/experiment-series/ENCSR804FKD/	ENCBS523HSQ,ENCBS050QMU	2,1	1	ENCAB327PHI	Homo sapiens	adult	69 years												/replicates/fd2b2546-905e-4a51-ab0d-7c0856666d37/,/replicates/af945a5f-8cea-4ad9-81bd-70c39c887dda/				
/experiments/ENCSR000BNA/	ENCSR000BNA	ChIP-seq	TF ChIP-seq	/targets/ZBTB33-human/	ZBTB33	ZBTB33	Homo sapiens HepG2	HepG2	FactorBook:ENCSR000BNA,UCSC-ENCODE-hg19:wgEncodeEH001642,GEO:GSM803418	ZBTB33 ChIP-seq protocol v041610.1 on human HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PSL/,/files/ENCFF000PSM/,/files/ENCFF000PSN/,/files/ENCFF000PSO/,/files/ENCFF000PSQ/,/files/ENCFF000PSR/,/files/ENCFF000PST/,/files/ENCFF000PSY/,/files/ENCFF001UIE/,/files/ENCFF001UIF/,/files/ENCFF280TIY/,/files/ENCFF015CKI/,/files/ENCFF148ZDV/,/files/ENCFF712OEW/,/files/ENCFF760RWX/,/files/ENCFF105GEI/,/files/ENCFF307ZMA/,/files/ENCFF616LIW/,/files/ENCFF556VWG/,/files/ENCFF943WRA/,/files/ENCFF495SGU/,/files/ENCFF775BPB/,/files/ENCFF214EIE/,/files/ENCFF666YDH/,/files/ENCFF782FEX/,/files/ENCFF336BUE/,/files/ENCFF330HXJ/,/files/ENCFF328MZT/,/files/ENCFF358XRJ/,/files/ENCFF658YNE/,/files/ENCFF377RHL/,/files/ENCFF173UJG/,/files/ENCFF008HCL/,/files/ENCFF569YXF/,/files/ENCFF578QBU/,/files/ENCFF333WDR/,/files/ENCFF175IWN/,/files/ENCFF056KZU/,/files/ENCFF603VEB/,/files/ENCFF509QKU/,/files/ENCFF663PHV/,/files/ENCFF734JFJ/,/files/ENCFF866NPS/,/files/ENCFF557KGA/,/files/ENCFF839PVK/,/files/ENCFF697VUK/,/files/ENCFF943QYN/,/files/ENCFF816TVY/,/files/ENCFF770YEM/,/files/ENCFF566FOG/,/files/ENCFF466GYM/,/files/ENCFF102ZPY/,/files/ENCFF010YAD/,/files/ENCFF400GLJ/,/files/ENCFF208DWF/,/files/ENCFF436BUM/,/files/ENCFF392SFK/,/files/ENCFF002VLC/,/files/ENCFF636GBV/,/files/ENCFF607WAK/,/files/ENCFF640LLS/,/files/ENCFF250ZSB/,/files/ENCFF192DBG/,/files/ENCFF024ZAS/,/files/ENCFF941LXO/,/files/ENCFF645VKK/,/files/ENCFF872FJA/,/files/ENCFF214MBG/,/files/ENCFF917MXR/,/files/ENCFF151REC/,/files/ENCFF798PND/,/files/ENCFF375CMT/	/experiment-series/ENCSR852YEN/	ENCBS114ENC	1,2	1	ENCAB000AML	Homo sapiens	child	15 years												/replicates/5168ea27-ba71-42d3-9693-faa5fa1604d9/,/replicates/3a41509c-2f03-49dd-9173-0ca9918b34a0/				
/experiments/ENCSR571BUF/	ENCSR571BUF	ChIP-seq	TF ChIP-seq	/targets/ARHGAP35-human/	ARHGAP35	ARHGAP35	Homo sapiens K562	K562	FactorBook:ENCSR571BUF,GEO:GSE127371	ARHGAP35 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF439UUP/,/files/ENCFF129HKI/,/files/ENCFF333JPS/,/files/ENCFF111ZWV/,/files/ENCFF212FEG/,/files/ENCFF200RFV/,/files/ENCFF887LKI/,/files/ENCFF627XYQ/,/files/ENCFF021XKN/,/files/ENCFF615BBI/,/files/ENCFF382TOZ/,/files/ENCFF104IIJ/,/files/ENCFF089PKE/,/files/ENCFF787DUB/,/files/ENCFF918KNN/,/files/ENCFF955KWH/,/files/ENCFF310KQI/,/files/ENCFF495GMF/,/files/ENCFF617XSW/,/files/ENCFF925ODO/,/files/ENCFF196OXK/,/files/ENCFF091XYI/,/files/ENCFF347QYW/,/files/ENCFF245JYA/,/files/ENCFF879SVY/,/files/ENCFF931LAW/,/files/ENCFF185TBI/,/files/ENCFF376JWD/,/files/ENCFF537FAL/,/files/ENCFF012IIY/,/files/ENCFF817QIX/,/files/ENCFF888ENF/,/files/ENCFF796PJX/,/files/ENCFF113AKA/,/files/ENCFF839UNU/,/files/ENCFF565ONA/,/files/ENCFF205KOI/,/files/ENCFF866PWA/,/files/ENCFF694WYQ/,/files/ENCFF104TZZ/,/files/ENCFF010MMQ/,/files/ENCFF287JMK/,/files/ENCFF991AML/,/files/ENCFF967UPX/,/files/ENCFF131HNZ/,/files/ENCFF628DQR/,/files/ENCFF774BLA/,/files/ENCFF441HMP/,/files/ENCFF917ZZS/,/files/ENCFF053ODH/,/files/ENCFF601QBK/,/files/ENCFF615ILJ/,/files/ENCFF864PWN/,/files/ENCFF823JPT/,/files/ENCFF952WKN/,/files/ENCFF050CYN/,/files/ENCFF452FAK/,/files/ENCFF484GHX/,/files/ENCFF812QSV/,/files/ENCFF689KCJ/,/files/ENCFF590UIW/,/files/ENCFF443YRZ/,/files/ENCFF166VHZ/,/files/ENCFF226RYA/,/files/ENCFF347HWA/,/files/ENCFF198TWI/		ENCBS185MQS,ENCBS352MRW	2,1	1	ENCAB567JVG	Homo sapiens	adult	53 years												/replicates/99540323-11f8-451a-b7a1-7c243ae64ef2/,/replicates/539b29e3-da13-436c-a6ee-9e5bdb059d0b/				
