File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF224YBQ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EGC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										RCOR1-human	DNA						2012-05-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF396DTD/, /files/ENCFF356LFX/, /files/ENCFF797TMU/, /files/ENCFF099UVQ/	120355	ENCODE Processing Pipeline	23fc83955db18fd465442a590dece6dc		https://www.encodeproject.org/files/ENCFF224YBQ/@@download/ENCFF224YBQ.bed.gz				released	s3://encode-public/2021/02/11/fda5e509-bdb5-4488-9f6b-90c714a71b86/ENCFF224YBQ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	improper control_type of control experiment, borderline replicate concordance, low read length, low read depth		
ENCFF869OOK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DMQ	TF ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										MYC-human	DNA						2011-03-17	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF797MVP/, /files/ENCFF781HEB/, /files/ENCFF269WQR/	569988	ENCODE Processing Pipeline	e8ff20dae88a6e4f7b38af9f0fab22d9		https://www.encodeproject.org/files/ENCFF869OOK/@@download/ENCFF869OOK.bed.gz				released	s3://encode-public/2021/01/06/4dc39814-dead-41cb-af82-8145255f0ea7/ENCFF869OOK.bed.gz	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth		
ENCFF123NLG	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR000EZF	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										MAX-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF072SJG/, /files/ENCFF363FNW/, /files/ENCFF356LFX/, /files/ENCFF920GKG/	226152	ENCODE Processing Pipeline	d8b4d9fd7d423a85cbf84b7f10ba33fe		https://www.encodeproject.org/files/ENCFF123NLG/@@download/ENCFF123NLG.bed.gz				released	s3://encode-public/2021/02/04/2ff86406-c541-4794-ae0d-074f49617eb3/ENCFF123NLG.bed.gz	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms	insufficient read length	extremely low read depth
ENCFF023QWA	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EYV	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										JUND-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF848JON/, /files/ENCFF658PBP/, /files/ENCFF509ZNE/, /files/ENCFF356LFX/	36494	ENCODE Processing Pipeline	77bb2a85b2c6b43b71ae5676742b3ea5		https://www.encodeproject.org/files/ENCFF023QWA/@@download/ENCFF023QWA.bed.gz				released	s3://encode-public/2020/12/25/338f43c4-9e94-4068-88cd-e01a722423ac/ENCFF023QWA.bed.gz	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance	insufficient read length	extremely low read depth
ENCFF166EUJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DMN	TF ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										POLR2A-human	DNA						2012-08-27	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF077XZD/, /files/ENCFF858NMK/, /files/ENCFF797MVP/, /files/ENCFF356LFX/	476276	ENCODE Processing Pipeline	30bf1de0a8e9450d40f3fc827cf3ad5f		https://www.encodeproject.org/files/ENCFF166EUJ/@@download/ENCFF166EUJ.bed.gz				released	s3://encode-public/2021/01/02/5be8bff4-b367-4071-a6ef-c4cbe6166778/ENCFF166EUJ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth		missing control alignments
ENCFF361EVH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DZF	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										MAX-human	DNA						2012-05-14	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF042LWY/, /files/ENCFF278NPZ/, /files/ENCFF863XTX/, /files/ENCFF683ICJ/, /files/ENCFF456EJZ/, /files/ENCFF356LFX/, /files/ENCFF883PZJ/	239736	ENCODE Processing Pipeline	ad902946a10c59664a1bf80e3dd41821		https://www.encodeproject.org/files/ENCFF361EVH/@@download/ENCFF361EVH.bed.gz				released	s3://encode-public/2021/01/08/ce23de71-744e-4e4b-9d2a-a5c4b737747e/ENCFF361EVH.bed.gz	ENCODE4 v1.6.1 GRCh38	released	improper control_type of control experiment, low read length, low read depth		
ENCFF872MKT	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BIC	TF ChIP-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens										POLR2AphosphoS5-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF595PNZ/, /files/ENCFF201PRB/, /files/ENCFF356LFX/, /files/ENCFF153KEJ/	513316	ENCODE Processing Pipeline	a5d834eaa1df392f0555b6a17b94e04a		https://www.encodeproject.org/files/ENCFF872MKT/@@download/ENCFF872MKT.bed.gz				released	s3://encode-public/2020/12/27/e5843b73-529d-4bb0-ac63-aa9dcde9f7bf/ENCFF872MKT.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth		
ENCFF170WDS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EFD	TF ChIP-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens										RFX5-human	DNA						2012-08-20	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF288OGP/, /files/ENCFF413PMY/, /files/ENCFF647XXT/, /files/ENCFF356LFX/, /files/ENCFF065VLO/	60055	ENCODE Processing Pipeline	5f955c6c88b8098a4cf94c24633debf8		https://www.encodeproject.org/files/ENCFF170WDS/@@download/ENCFF170WDS.bed.gz				released	s3://encode-public/2021/07/08/15f6436f-e430-4e20-afae-baa64dfb16f8/ENCFF170WDS.bed.gz	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth		
ENCFF141RIH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BNY	TF ChIP-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens										ZBTB33-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF261CBV/, /files/ENCFF356LFX/, /files/ENCFF371JXU/, /files/ENCFF841KKE/	100540	ENCODE Processing Pipeline	3404dd15305524f1b6a49327fa985b94		https://www.encodeproject.org/files/ENCFF141RIH/@@download/ENCFF141RIH.bed.gz				released	s3://encode-public/2020/12/26/34e9bc83-01f4-41ff-8bb9-72229ec7026c/ENCFF141RIH.bed.gz	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking	insufficient replicate concordance	extremely low read depth
ENCFF910AWG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DRR	TF ChIP-seq	/human-donors/ENCDO000ABY/	EFO:0001161	GM12874	cell line	Homo sapiens										CTCF-human	DNA						2011-03-17	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF231YCS/, /files/ENCFF541GAL/, /files/ENCFF356LFX/, /files/ENCFF876DFJ/	646956	ENCODE Processing Pipeline	53addf2cb27c327375b9a636cc62f735		https://www.encodeproject.org/files/ENCFF910AWG/@@download/ENCFF910AWG.bed.gz				released	s3://encode-public/2020/09/26/068ef09e-cf45-41e6-b241-cc78eff9a7fc/ENCFF910AWG.bed.gz	ENCODE4 v1.5.1 GRCh38	released	low read depth, moderate library complexity, low read length, control low read depth, mild to moderate bottlenecking	insufficient read depth	
ENCFF282VBC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BQF	TF ChIP-seq	/human-donors/ENCDO000ABD/	EFO:0003072	SK-N-SH	cell line	Homo sapiens										TAF1-human	DNA						2012-02-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF496BQY/, /files/ENCFF796WXF/, /files/ENCFF539BTX/, /files/ENCFF641AGO/, /files/ENCFF153UAD/, /files/ENCFF356LFX/	323468	ENCODE Processing Pipeline	27eb7614d3c0436bef8aedb47c697afe		https://www.encodeproject.org/files/ENCFF282VBC/@@download/ENCFF282VBC.bed.gz				released	s3://encode-public/2020/12/26/82f04c3e-266a-4dc4-9708-cb4d591795e4/ENCFF282VBC.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, moderate library complexity, borderline replicate concordance, low read length, mild to moderate bottlenecking		
ENCFF784BWK	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DLN	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										MYC-human	DNA						2011-03-17	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF237MZO/, /files/ENCFF356LFX/, /files/ENCFF620MEQ/, /files/ENCFF392LMP/	23375	ENCODE Processing Pipeline	cc3efc91634aba6631367f2dba20146f		https://www.encodeproject.org/files/ENCFF784BWK/@@download/ENCFF784BWK.bed.gz				released	s3://encode-public/2020/12/26/446ed9ab-d1c9-4deb-a3c7-f0d8f4eb9279/ENCFF784BWK.bed.gz	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance	insufficient read length, insufficient read depth	
ENCFF684BIN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DNP	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										SUPT20H-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF658PBP/, /files/ENCFF356LFX/, /files/ENCFF359GVP/, /files/ENCFF345ORP/	793	ENCODE Processing Pipeline	09fb08afc2c542a08b2225fc2cbd58d0		https://www.encodeproject.org/files/ENCFF684BIN/@@download/ENCFF684BIN.bed.gz				released	s3://encode-public/2021/01/02/b4e1ecb1-90e6-4557-ba0c-bad1b0f05c9c/ENCFF684BIN.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, moderate library complexity, borderline replicate concordance, low read length, mild to moderate bottlenecking	control insufficient read depth	
ENCFF563MHZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BUJ	TF ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens										FOXM1-human	DNA						2012-09-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF671SEQ/, /files/ENCFF310KKN/, /files/ENCFF566VGC/, /files/ENCFF153LTH/, /files/ENCFF356LFX/, /files/ENCFF300FGY/, /files/ENCFF731WWK/	176817	ENCODE Processing Pipeline	b17fb13178f2d237ee08db8f34fa6cec		https://www.encodeproject.org/files/ENCFF563MHZ/@@download/ENCFF563MHZ.bed.gz				released	s3://encode-public/2020/12/27/649fd5be-616c-4e6c-a9d6-2d36cb635016/ENCFF563MHZ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth		
ENCFF806AQE	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EDG	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										JUN-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF989ZLF/, /files/ENCFF356LFX/, /files/ENCFF982ZLA/, /files/ENCFF663UJV/	402452	ENCODE Processing Pipeline	65a6e54e3767671af5ef55b35cf7ec6e		https://www.encodeproject.org/files/ENCFF806AQE/@@download/ENCFF806AQE.bed.gz				released	s3://encode-public/2021/01/05/e9119628-4124-4a38-820e-f4d792ee2262/ENCFF806AQE.bed.gz	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking, low read depth	insufficient read length	
ENCFF333PDI	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR000DNO	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										KAT2A-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF495LKP/, /files/ENCFF356LFX/, /files/ENCFF658PBP/, /files/ENCFF117AZM/	2807	ENCODE Processing Pipeline	8e24be37bdeb76eea8deb3cb38013683		https://www.encodeproject.org/files/ENCFF333PDI/@@download/ENCFF333PDI.bed.gz				released	s3://encode-public/2020/12/27/6abefc4f-6f80-4c40-a227-76b36721df99/ENCFF333PDI.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth	control insufficient read depth	
ENCFF796WRU	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR000DZN	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										CTCF-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF658PBP/, /files/ENCFF356LFX/, /files/ENCFF876QCV/, /files/ENCFF747TJH/	711745	ENCODE Processing Pipeline	3f36655eb9a421a542ff031fc7b5e9aa		https://www.encodeproject.org/files/ENCFF796WRU/@@download/ENCFF796WRU.bed.gz				released	s3://encode-public/2020/09/25/7e8d6767-53ef-45db-93e9-dcc111ebd38d/ENCFF796WRU.bed.gz	ENCODE4 v1.5.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth	control insufficient read depth	
ENCFF707MDI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BMW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										REST-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF299IRE/, /files/ENCFF827CFB/, /files/ENCFF197BGH/, /files/ENCFF993ZYO/	354638	ENCODE Processing Pipeline	5a714b50a23ba06cb8ed55146c5addc0		https://www.encodeproject.org/files/ENCFF707MDI/@@download/ENCFF707MDI.bed.gz				released	s3://encode-public/2020/12/26/da2beb82-4fa3-4ec5-abb4-a528f92cc53e/ENCFF707MDI.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, moderate library complexity, borderline replicate concordance, low read length, mild to moderate bottlenecking	severe bottlenecking, control insufficient read depth, poor library complexity, insufficient read depth	
ENCFF412KEU	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DLK	TF ChIP-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens										CTCF-human	DNA						2011-03-17	ENCODE		see document		1	1_1							/files/ENCFF376MST/, /files/ENCFF856UFA/, /files/ENCFF356LFX/, /files/ENCFF237PQJ/	595484	ENCODE Processing Pipeline	a6f6143c04c10d75862e1e922d87f8d7		https://www.encodeproject.org/files/ENCFF412KEU/@@download/ENCFF412KEU.bed.gz				released	s3://encode-public/2020/09/26/d7d27faf-12a8-4ccd-993b-7c1d739a0b21/ENCFF412KEU.bed.gz	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, low read length	insufficient read depth	control extremely low read depth
ENCFF445RVR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EDY	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										BRCA1-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF772ZHK/, /files/ENCFF525ANM/, /files/ENCFF128CZT/, /files/ENCFF356LFX/	39822	ENCODE Processing Pipeline	9f07c405e9490ac51fb86e63627f37d0		https://www.encodeproject.org/files/ENCFF445RVR/@@download/ENCFF445RVR.bed.gz				released	s3://encode-public/2021/01/05/25a66773-fa48-42a9-afec-723e84a92c55/ENCFF445RVR.bed.gz	ENCODE4 v1.6.1 GRCh38	released	improper control_type of control experiment, low read length, low read depth		
ENCFF572FHR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EDK	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										SMARCB1-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF887XMQ/, /files/ENCFF191JJZ/, /files/ENCFF356LFX/, /files/ENCFF340EEP/, /files/ENCFF335DFN/, /files/ENCFF202ILI/	187281	ENCODE Processing Pipeline	f1ff317208927fb8a7683a14d15a2bbf		https://www.encodeproject.org/files/ENCFF572FHR/@@download/ENCFF572FHR.bed.gz				released	s3://encode-public/2020/12/26/8c5c454b-5084-466b-a335-bbc322e5c8ac/ENCFF572FHR.bed.gz	ENCODE4 v1.6.1 GRCh38	released	borderline replicate concordance	insufficient read length, insufficient read depth	
ENCFF432EYM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BIS	TF ChIP-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens										SIN3A-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF595PNZ/, /files/ENCFF282WHB/, /files/ENCFF356LFX/, /files/ENCFF013JDO/	245660	ENCODE Processing Pipeline	b7c70430fd7d48388c67a091d0f068fa		https://www.encodeproject.org/files/ENCFF432EYM/@@download/ENCFF432EYM.bed.gz				released	s3://encode-public/2020/12/27/41b3122b-fd5a-416a-86d2-465e9317353e/ENCFF432EYM.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length, low read depth		
ENCFF045BFG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BHT	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										TAF1-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF552XSL/, /files/ENCFF571DGZ/, /files/ENCFF847IEB/, /files/ENCFF356LFX/	327897	ENCODE Processing Pipeline	a3d1ddabbae02d7a0d8b212932287f62		https://www.encodeproject.org/files/ENCFF045BFG/@@download/ENCFF045BFG.bed.gz				released	s3://encode-public/2021/01/02/db452d97-54dd-40ce-a1ad-7f6bdec90e59/ENCFF045BFG.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length, low read depth	insufficient read depth	
ENCFF890WJZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BJK	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										GABPA-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF517SWL/, /files/ENCFF211TLP/, /files/ENCFF102EWF/, /files/ENCFF293TQJ/	147513	ENCODE Processing Pipeline	3ebbbc41466012efd785c57bf4a7aa32		https://www.encodeproject.org/files/ENCFF890WJZ/@@download/ENCFF890WJZ.bed.gz				released	s3://encode-public/2020/12/26/caebaf00-b9f6-455f-ad9f-83ffb164b166/ENCFF890WJZ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth		
ENCFF063KLF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BJD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										RXRA-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF075XYL/, /files/ENCFF882OBA/, /files/ENCFF052IWA/, /files/ENCFF356LFX/, /files/ENCFF890GAA/, /files/ENCFF519KIS/	33596	ENCODE Processing Pipeline	f11ff0c936cd3340797885407c2333c8		https://www.encodeproject.org/files/ENCFF063KLF/@@download/ENCFF063KLF.bed.gz				released	s3://encode-public/2020/12/26/f1dcbd91-ecb7-4c29-9207-870618995147/ENCFF063KLF.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length	severe bottlenecking, poor library complexity, insufficient read depth	
ENCFF446ZSX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BNP	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										YY1-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF882OBA/, /files/ENCFF481OXC/, /files/ENCFF075XYL/, /files/ENCFF554UVL/, /files/ENCFF356LFX/, /files/ENCFF676OVC/, /files/ENCFF519KIS/	614197	ENCODE Processing Pipeline	6942c2126255ef3a76a197ec93a3459e		https://www.encodeproject.org/files/ENCFF446ZSX/@@download/ENCFF446ZSX.bed.gz				released	s3://encode-public/2021/01/06/ba34b25a-b21b-46dc-a3c9-062df3e80ff0/ENCFF446ZSX.bed.gz	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read length, low read depth		
ENCFF696PHF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DRP	TF ChIP-seq	/human-donors/ENCDO000ABX/	EFO:0001160	GM12873	cell line	Homo sapiens										CTCF-human	DNA						2012-01-17	ENCODE		see document		1, 3	1_1, 3_1							/files/ENCFF958TWY/, /files/ENCFF587FWQ/, /files/ENCFF356LFX/, /files/ENCFF453ZVJ/	875139	ENCODE Processing Pipeline	473c07f8c6f204a56abe34c161fe73b8		https://www.encodeproject.org/files/ENCFF696PHF/@@download/ENCFF696PHF.bed.gz				released	s3://encode-public/2020/09/26/b55119c2-782b-436c-940a-92ff4b41cc5c/ENCFF696PHF.bed.gz	ENCODE4 v1.5.1 GRCh38	released	low read depth, moderate library complexity, low read length, control low read depth, mild to moderate bottlenecking	insufficient read depth	missing control alignments
ENCFF719UZS	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DQY	TF ChIP-seq	/human-donors/ENCDO000ABL/	EFO:0005353	GM12801	cell line	Homo sapiens										CTCF-human	DNA						2011-03-17	ENCODE		see document		1	1_1							/files/ENCFF499TUS/, /files/ENCFF356LFX/, /files/ENCFF063PXW/	68750	ENCODE Processing Pipeline	f0181cf6ec922306337551bd78198180		https://www.encodeproject.org/files/ENCFF719UZS/@@download/ENCFF719UZS.bed.gz				released	s3://encode-public/2020/10/01/577c60dd-46cf-42b5-804c-4f58e18b0720/ENCFF719UZS.bed.gz	ENCODE4 v1.5.1 GRCh38	released	control low read depth	insufficient read length	extremely low read depth
ENCFF245CAL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EZL	TF ChIP-seq	/human-donors/ENCDO000AAB/	EFO:0002791	HeLa-S3	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF792LBL/, /files/ENCFF242AAJ/, /files/ENCFF191JJZ/, /files/ENCFF356LFX/, /files/ENCFF363FNW/, /files/ENCFF202ILI/, /files/ENCFF259KWE/	618141	ENCODE Processing Pipeline	320c46fa477bd62b4fb8f4e753d9e343		https://www.encodeproject.org/files/ENCFF245CAL/@@download/ENCFF245CAL.bed.gz				released	s3://encode-public/2021/01/07/98fa226f-0ffa-4074-9c68-2f088ac2ad38/ENCFF245CAL.bed.gz	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms	insufficient read length, insufficient read depth	extremely low read depth
ENCFF615AKB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DOB	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										HMGN3-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF430AGY/, /files/ENCFF146ENO/, /files/ENCFF356LFX/, /files/ENCFF039CRW/, /files/ENCFF278IOG/	322316	ENCODE Processing Pipeline	85c38adbbc1bf9d816b3fc766e979441		https://www.encodeproject.org/files/ENCFF615AKB/@@download/ENCFF615AKB.bed.gz				released	s3://encode-public/2020/12/26/9b000b08-1023-42da-8918-2918cd1da6af/ENCFF615AKB.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read depth, borderline replicate concordance, low read length, mild to moderate bottlenecking, mixed read lengths	insufficient read length	extremely low read depth
ENCFF358XFJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BJJ	TF ChIP-seq	/human-donors/ENCDO000ABD/	EFO:0003072	SK-N-SH	cell line	Homo sapiens										REST-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF447EDP/, /files/ENCFF356LFX/, /files/ENCFF310DLW/, /files/ENCFF439NXJ/, /files/ENCFF155PZC/	176335	ENCODE Processing Pipeline	c05cae43de81338b910ee2ee56733ee4		https://www.encodeproject.org/files/ENCFF358XFJ/@@download/ENCFF358XFJ.bed.gz				released	s3://encode-public/2020/12/27/7f8593cf-5dd7-45e7-bec5-57a1bd1e026d/ENCFF358XFJ.bed.gz	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth	control insufficient read depth, insufficient replicate concordance	
ENCFF321MGL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EXZ	TF ChIP-seq	/human-donors/ENCDO000ABD/	EFO:0002717	SH-SY5Y	cell line	Homo sapiens										GATA3-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF556LOC/, /files/ENCFF872SXO/, /files/ENCFF356LFX/, /files/ENCFF856VHE/	348633	ENCODE Processing Pipeline	48a79b94ab5ba04a15ec65c0b8d4904f		https://www.encodeproject.org/files/ENCFF321MGL/@@download/ENCFF321MGL.bed.gz				released	s3://encode-public/2020/12/11/47841740-d5e3-4335-82fd-a5e0886a1794/ENCFF321MGL.bed.gz	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, low read length, mild to moderate bottlenecking, low read depth		
