Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	inhibition of cysteine-type endopeptidase activity (GO:0097340)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	CARD16
GO_Biological_Process_2018	nucleobase-containing small molecule catabolic process (GO:0034656)	1/15	0.07105545026536493	1.0	0	0	13.60544217687075	35.97679887212952	NUDT5
GO_Biological_Process_2018	cellular response to lipopolysaccharide (GO:0071222)	2/91	0.07351078467036004	1.0	0	0	4.485310607759588	11.708110129258534	GSTP1;CARD16
GO_Biological_Process_2018	cellular response to cytokine stimulus (GO:0071345)	5/456	0.07351603926832431	1.0	0	0	2.237737200143215	5.841057275403715	HSP90AA1;IRAK4;FOS;AIF1;HLA-DPA1
GO_Biological_Process_2018	neural tube development (GO:0021915)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	ARL13B
GO_Biological_Process_2018	negative regulation of NF-kappaB import into nucleus (GO:0042347)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	NFKBIA
GO_Biological_Process_2018	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	CNOT7
GO_Biological_Process_2018	cellular response to dsRNA (GO:0071359)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	PQBP1
GO_Biological_Process_2018	DNA alkylation (GO:0006305)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	FOS
GO_Biological_Process_2018	sialylation (GO:0097503)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	ST6GAL1
GO_Biological_Process_2018	embryonic digit morphogenesis (GO:0042733)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	CREBBP
GO_Biological_Process_2018	odontogenesis of dentin-containing tooth (GO:0042475)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	ANKRD11
GO_Biological_Process_2018	cytoplasmic sequestering of transcription factor (GO:0042994)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	NFKBIA
GO_Biological_Process_2018	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	AIF1
GO_Biological_Process_2018	DNA methylation or demethylation (GO:0044728)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	FOS
GO_Biological_Process_2018	negative regulation of translational initiation (GO:0045947)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	RBM4
GO_Biological_Process_2018	ruffle organization (GO:0031529)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	AIF1
GO_Biological_Process_2018	linoleic acid metabolic process (GO:0043651)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	GSTP1
GO_Biological_Process_2018	neurotransmitter transport (GO:0006836)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	SYNJ1
GO_Biological_Process_2018	negative regulation of lipid storage (GO:0010888)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	NFKBIA
GO_Biological_Process_2018	regulation of interferon-alpha production (GO:0032647)	1/16	0.07561068607153909	1.0	0	0	12.755102040816329	32.935684383074076	RIPK2
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	2/93	0.07632170699118634	1.0	0	0	4.388852315119597	11.291629957671752	CREBBP;PSMB9
GO_Biological_Process_2018	proteolysis involved in cellular protein catabolic process (GO:0051603)	2/93	0.07632170699118634	1.0	0	0	4.388852315119597	11.291629957671752	CLPX;PSMB9
GO_Biological_Process_2018	regulation of cellular protein catabolic process (GO:1903362)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	HSP90AA1
GO_Biological_Process_2018	positive regulation of cholesterol transport (GO:0032376)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	NFKBIA
GO_Biological_Process_2018	positive regulation of lymphocyte migration (GO:2000403)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	AIF1
GO_Biological_Process_2018	regulation of lipid catabolic process (GO:0050994)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	LONP2
GO_Biological_Process_2018	long-term memory (GO:0007616)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	SGK1
GO_Biological_Process_2018	macrophage activation (GO:0042116)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	AIF1
GO_Biological_Process_2018	positive regulation of monocyte chemotaxis (GO:0090026)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	AIF1
GO_Biological_Process_2018	neurotrophin signaling pathway (GO:0038179)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	ZFYVE27
GO_Biological_Process_2018	gastrulation (GO:0007369)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	SMAD2
GO_Biological_Process_2018	chaperone-mediated protein complex assembly (GO:0051131)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	HSP90AA1
GO_Biological_Process_2018	regulation of T cell migration (GO:2000404)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	AIF1
GO_Biological_Process_2018	negative regulation of cell development (GO:0010721)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	MBD1
GO_Biological_Process_2018	synaptic vesicle transport (GO:0048489)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	SYNJ1
GO_Biological_Process_2018	cardiac atrium morphogenesis (GO:0003209)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	NOTCH2
GO_Biological_Process_2018	positive regulation of transcription of Notch receptor target (GO:0007221)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	CREBBP
GO_Biological_Process_2018	positive regulation of cellular protein catabolic process (GO:1903364)	1/17	0.08014381161944185	1.0	0	0	12.004801920768307	30.2993110791797	HSP90AA1
GO_Biological_Process_2018	antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	2/97	0.08204405360040859	1.0	0	0	4.207868714496108	10.521771247421553	SEC31A;HLA-DPA1
GO_Biological_Process_2018	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	2/97	0.08204405360040859	1.0	0	0	4.207868714496108	10.521771247421553	SEC31A;HLA-DPA1
GO_Biological_Process_2018	protein localization to organelle (GO:0033365)	2/97	0.08204405360040859	1.0	0	0	4.207868714496108	10.521771247421553	SNX10;DCP1A
GO_Biological_Process_2018	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	2/98	0.08349491595384677	1.0	0	0	4.164931278633904	10.341397483378927	SEC31A;HLA-DPA1
GO_Biological_Process_2018	regulation of cholesterol efflux (GO:0010874)	1/18	0.08465493309372914	1.0	0	0	11.337868480725625	27.99514621023475	NFKBIA
GO_Biological_Process_2018	tRNA metabolic process (GO:0006399)	1/18	0.08465493309372914	1.0	0	0	11.337868480725625	27.99514621023475	POP7
GO_Biological_Process_2018	actin filament polymerization (GO:0030041)	1/18	0.08465493309372914	1.0	0	0	11.337868480725625	27.99514621023475	AIF1
GO_Biological_Process_2018	posttranscriptional gene silencing by RNA (GO:0035194)	1/18	0.08465493309372914	1.0	0	0	11.337868480725625	27.99514621023475	CNOT7
GO_Biological_Process_2018	regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	1/18	0.08465493309372914	1.0	0	0	11.337868480725625	27.99514621023475	SMAD2
GO_Biological_Process_2018	positive regulation of p38MAPK cascade (GO:1900745)	1/18	0.08465493309372914	1.0	0	0	11.337868480725625	27.99514621023475	GADD45B
GO_Biological_Process_2018	DNA methylation (GO:0006306)	1/18	0.08465493309372914	1.0	0	0	11.337868480725625	27.99514621023475	FOS
GO_Biological_Process_2018	regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/18	0.08465493309372914	1.0	0	0	11.337868480725625	27.99514621023475	CARD16
GO_Biological_Process_2018	cellular response to transforming growth factor beta stimulus (GO:0071560)	2/100	0.08642019084195456	1.0	0	0	4.081632653061225	9.99401608233899	SMAD2;FOS
GO_Biological_Process_2018	regulation of canonical Wnt signaling pathway (GO:0060828)	3/213	0.08707114650893766	1.0	0	0	2.8743891922966367	7.016469441101843	USP34;KLHL12;PSMB9
GO_Biological_Process_2018	regulation of protein ubiquitination (GO:0031396)	2/101	0.0878943838556413	1.0	0	0	4.04122044857547	9.82670991618308	HSP90AA1;RIPK2
GO_Biological_Process_2018	histone deubiquitination (GO:0016578)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	USP7
GO_Biological_Process_2018	fatty-acyl-CoA metabolic process (GO:0035337)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	FAR1
GO_Biological_Process_2018	positive regulation of immunoglobulin production (GO:0002639)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	SASH3
GO_Biological_Process_2018	protein exit from endoplasmic reticulum (GO:0032527)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	PREB
GO_Biological_Process_2018	positive regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902895)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	FOS
GO_Biological_Process_2018	positive regulation of activated T cell proliferation (GO:0042104)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	FADD
GO_Biological_Process_2018	positive regulation of mononuclear cell migration (GO:0071677)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	AIF1
GO_Biological_Process_2018	negative regulation of response to biotic stimulus (GO:0002832)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	CARD16
GO_Biological_Process_2018	Rac protein signal transduction (GO:0016601)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	AIF1
GO_Biological_Process_2018	osteoclast differentiation (GO:0030316)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	SNX10
GO_Biological_Process_2018	regulation of transcription factor import into nucleus (GO:0042990)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	NFKBIA
GO_Biological_Process_2018	innate immune response in mucosa (GO:0002227)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	RPL39
GO_Biological_Process_2018	positive regulation of interferon-alpha production (GO:0032727)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	RIPK2
GO_Biological_Process_2018	activin receptor signaling pathway (GO:0032924)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	SMAD2
GO_Biological_Process_2018	positive regulation of axon extension (GO:0045773)	1/19	0.08914415615924001	1.0	0	0	10.741138560687432	25.966707706498717	ZFYVE27
GO_Biological_Process_2018	cellular protein metabolic process (GO:0044267)	5/484	0.08938004639166054	1.0	0	0	2.1082813290605498	5.091199646733161	MRPS33;RPS20;RPL23A;RPL39;RPS24
GO_Biological_Process_2018	regulation of cellular response to stress (GO:0080135)	2/104	0.09236188609836236	1.0	0	0	3.9246467817896393	9.348669048446167	CREBBP;HSP90AA1
GO_Biological_Process_2018	peptide metabolic process (GO:0006518)	2/104	0.09236188609836236	1.0	0	0	3.9246467817896393	9.348669048446167	HSP90AA1;GSTP1
GO_Biological_Process_2018	positive regulation of lymphocyte activation (GO:0051251)	2/104	0.09236188609836236	1.0	0	0	3.9246467817896393	9.348669048446167	CD47;HLA-DPA1
GO_Biological_Process_2018	negative regulation of innate immune response (GO:0045824)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	CNOT7
GO_Biological_Process_2018	mesoderm formation (GO:0001707)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	SMAD2
GO_Biological_Process_2018	aromatic amino acid family catabolic process (GO:0009074)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	KYNU
GO_Biological_Process_2018	covalent chromatin modification (GO:0016569)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	MBD1
GO_Biological_Process_2018	negative regulation of macromolecule biosynthetic process (GO:0010558)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	GSTP1
GO_Biological_Process_2018	positive regulation of T cell migration (GO:2000406)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	AIF1
GO_Biological_Process_2018	telomere maintenance via telomerase (GO:0007004)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	HSP90AA1
GO_Biological_Process_2018	regulation of cell development (GO:0060284)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	NOTCH2
GO_Biological_Process_2018	entrainment of circadian clock by photoperiod (GO:0043153)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	RBM4
GO_Biological_Process_2018	mitochondrial RNA metabolic process (GO:0000959)	1/20	0.093611586019575	1.0	0	0	10.204081632653065	24.169399192842512	FASTKD5
GO_Biological_Process_2018	positive regulation of cellular catabolic process (GO:0031331)	2/106	0.09537659153143413	1.0	0	0	3.8505968425105888	9.048602627741166	HSP90AA1;CNOT7
GO_Biological_Process_2018	mitochondrial ATP synthesis coupled proton transport (GO:0042776)	1/21	0.09805732735418307	1.0	0	0	9.718172983479104	22.567570440619125	ATP5G1
GO_Biological_Process_2018	positive regulation of BMP signaling pathway (GO:0030513)	1/21	0.09805732735418307	1.0	0	0	9.718172983479104	22.567570440619125	SMAD2
GO_Biological_Process_2018	RNA-dependent DNA biosynthetic process (GO:0006278)	1/21	0.09805732735418307	1.0	0	0	9.718172983479104	22.567570440619125	HSP90AA1
GO_Biological_Process_2018	negative regulation of viral process (GO:0048525)	1/21	0.09805732735418307	1.0	0	0	9.718172983479104	22.567570440619125	PTX3
GO_Biological_Process_2018	positive regulation of T cell mediated immunity (GO:0002711)	1/21	0.09805732735418307	1.0	0	0	9.718172983479104	22.567570440619125	FADD
GO_Biological_Process_2018	photoperiodism (GO:0009648)	1/21	0.09805732735418307	1.0	0	0	9.718172983479104	22.567570440619125	RBM4
GO_Biological_Process_2018	Wnt signaling pathway (GO:0016055)	2/109	0.09995111257833636	1.0	0	0	3.7446171129002064	8.62413063751598	USP34;KLHL12
GO_Biological_Process_2018	protein localization to cilium (GO:0061512)	1/22	0.10248148436734028	1.0	0	0	9.27643784786642	21.132403868643173	SNX10
GO_Biological_Process_2018	NAD biosynthetic process (GO:0009435)	1/22	0.10248148436734028	1.0	0	0	9.27643784786642	21.132403868643173	KYNU
GO_Biological_Process_2018	glutathione derivative biosynthetic process (GO:1901687)	1/22	0.10248148436734028	1.0	0	0	9.27643784786642	21.132403868643173	GSTP1
GO_Biological_Process_2018	negative regulation of nervous system development (GO:0051961)	1/22	0.10248148436734028	1.0	0	0	9.27643784786642	21.132403868643173	MBD1
GO_Biological_Process_2018	regulation of monocyte chemotaxis (GO:0090025)	1/22	0.10248148436734028	1.0	0	0	9.27643784786642	21.132403868643173	AIF1
GO_Biological_Process_2018	glutathione derivative metabolic process (GO:1901685)	1/22	0.10248148436734028	1.0	0	0	9.27643784786642	21.132403868643173	GSTP1
GO_Biological_Process_2018	regulation of protein binding (GO:0043393)	2/111	0.10303457187488467	1.0	0	0	3.677146534289392	8.357016722924769	RIPK2;CARD16
GO_Biological_Process_2018	apoptotic process (GO:0006915)	3/231	0.10459680246082433	1.0	0	0	2.65041081367612	5.983679557452276	NOTCH2;NFKBIA;FADD
GO_Biological_Process_2018	positive regulation of canonical Wnt signaling pathway (GO:0090263)	2/113	0.1061441138319259	1.0	0	0	3.6120642947444463	8.10170685854745	USP34;PSMB9
GO_Biological_Process_2018	phospholipid dephosphorylation (GO:0046839)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	SYNJ1
GO_Biological_Process_2018	regulation of protein oligomerization (GO:0032459)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	AIM2
GO_Biological_Process_2018	positive regulation of cell cycle G1/S phase transition (GO:1902808)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	AIF1
GO_Biological_Process_2018	melanosome organization (GO:0032438)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	BLOC1S4
GO_Biological_Process_2018	regulation of telomere capping (GO:1904353)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	USP7
GO_Biological_Process_2018	positive regulation of protein oligomerization (GO:0032461)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	AIM2
GO_Biological_Process_2018	positive regulation of mRNA catabolic process (GO:0061014)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	CNOT7
GO_Biological_Process_2018	protein K48-linked deubiquitination (GO:0071108)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	USP34
GO_Biological_Process_2018	regulation of monooxygenase activity (GO:0032768)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	HSP90AA1
GO_Biological_Process_2018	negative regulation of transcription factor import into nucleus (GO:0042992)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	NFKBIA
GO_Biological_Process_2018	NAD metabolic process (GO:0019674)	1/23	0.1068841607644754	1.0	0	0	8.873114463176575	19.84036948219332	KYNU
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter (GO:0006357)	11/1478	0.1077182489132211	1.0	0	0	1.5188754798265722	3.3844134293315897	SMAD2;NFKBIA;CREBBP;CNOT7;TFDP1;RIPK2;MBD1;NFKBIZ;PEX2;FADD;FOS
GO_Biological_Process_2018	cellular response to interferon-gamma (GO:0071346)	2/116	0.11085560410606493	1.0	0	0	3.518648838845883	7.739362380144595	AIF1;HLA-DPA1
GO_Biological_Process_2018	positive regulation of histone methylation (GO:0031062)	1/24	0.11126545974097124	1.0	0	0	8.503401360544219	18.67207826213093	JARID2
GO_Biological_Process_2018	mucosal immune response (GO:0002385)	1/24	0.11126545974097124	1.0	0	0	8.503401360544219	18.67207826213093	RPL39
GO_Biological_Process_2018	proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	1/24	0.11126545974097124	1.0	0	0	8.503401360544219	18.67207826213093	PSMB9
GO_Biological_Process_2018	macromolecule modification (GO:0043412)	1/24	0.11126545974097124	1.0	0	0	8.503401360544219	18.67207826213093	ST6GAL1
GO_Biological_Process_2018	positive regulation of endopeptidase activity (GO:0010950)	1/24	0.11126545974097124	1.0	0	0	8.503401360544219	18.67207826213093	AIM2
GO_Biological_Process_2018	fatty acid derivative biosynthetic process (GO:1901570)	1/24	0.11126545974097124	1.0	0	0	8.503401360544219	18.67207826213093	FAR1
GO_Biological_Process_2018	negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	1/24	0.11126545974097124	1.0	0	0	8.503401360544219	18.67207826213093	USP7
GO_Biological_Process_2018	cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	1/24	0.11126545974097124	1.0	0	0	8.503401360544219	18.67207826213093	RIPK2
GO_Biological_Process_2018	regulation of telomere maintenance (GO:0032204)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	USP7
GO_Biological_Process_2018	long-chain fatty-acyl-CoA metabolic process (GO:0035336)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	FAR1
GO_Biological_Process_2018	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	RIPK2
GO_Biological_Process_2018	negative regulation of gene expression, epigenetic (GO:0045814)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	JARID2
GO_Biological_Process_2018	positive regulation of interleukin-12 production (GO:0032735)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	RIPK2
GO_Biological_Process_2018	RNA splicing, via transesterification reactions (GO:0000375)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	PRPF8
GO_Biological_Process_2018	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	FADD
GO_Biological_Process_2018	response to alcohol (GO:0097305)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	SMAD2
GO_Biological_Process_2018	positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	HSP90AA1
GO_Biological_Process_2018	positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	RIPK2
GO_Biological_Process_2018	positive regulation of nitric oxide metabolic process (GO:1904407)	1/25	0.11562548404169876	1.0	0	0	8.16326530612245	17.611419566136547	HSP90AA1
GO_Biological_Process_2018	regulation of cell differentiation (GO:0045595)	2/121	0.1188274699484722	1.0	0	0	3.37325012649688	7.185301636904348	CREBBP;PA2G4
GO_Biological_Process_2018	regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1/26	0.11996433586492446	1.0	0	0	7.849293563579278	16.644904093396608	TFDP1
GO_Biological_Process_2018	internal peptidyl-lysine acetylation (GO:0018393)	1/26	0.11996433586492446	1.0	0	0	7.849293563579278	16.644904093396608	CREBBP
GO_Biological_Process_2018	regulation of viral entry into host cell (GO:0046596)	1/26	0.11996433586492446	1.0	0	0	7.849293563579278	16.644904093396608	PTX3
GO_Biological_Process_2018	positive regulation of interferon-beta production (GO:0032728)	1/26	0.11996433586492446	1.0	0	0	7.849293563579278	16.644904093396608	RIPK2
GO_Biological_Process_2018	regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)	1/26	0.11996433586492446	1.0	0	0	7.849293563579278	16.644904093396608	FOS
GO_Biological_Process_2018	regulation of p38MAPK cascade (GO:1900744)	1/26	0.11996433586492446	1.0	0	0	7.849293563579278	16.644904093396608	GADD45B
GO_Biological_Process_2018	regulation of NF-kappaB import into nucleus (GO:0042345)	1/26	0.11996433586492446	1.0	0	0	7.849293563579278	16.644904093396608	NFKBIA
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	7/848	0.12242567998450025	1.0	0	0	1.6846361185983827	3.5381589068644086	SMAD2;NFKBIA;CREBBP;TFDP1;RIPK2;FADD;FOS
GO_Biological_Process_2018	negative regulation of macromolecule metabolic process (GO:0010605)	2/124	0.12367808927409454	1.0	0	0	3.2916392363396967	6.879766765011512	NOTCH2;CNOT7
GO_Biological_Process_2018	telomere maintenance via telomere lengthening (GO:0010833)	1/27	0.12428211698541017	1.0	0	0	7.558578987150415	15.76115767651739	HSP90AA1
GO_Biological_Process_2018	negative regulation of smooth muscle cell proliferation (GO:0048662)	1/27	0.12428211698541017	1.0	0	0	7.558578987150415	15.76115767651739	AIF1
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/27	0.12428211698541017	1.0	0	0	7.558578987150415	15.76115767651739	FADD
GO_Biological_Process_2018	cristae formation (GO:0042407)	1/27	0.12428211698541017	1.0	0	0	7.558578987150415	15.76115767651739	ATP5G1
GO_Biological_Process_2018	purine ribonucleoside triphosphate biosynthetic process (GO:0009206)	1/27	0.12428211698541017	1.0	0	0	7.558578987150415	15.76115767651739	ATP5G1
GO_Biological_Process_2018	cargo loading into vesicle (GO:0035459)	1/27	0.12428211698541017	1.0	0	0	7.558578987150415	15.76115767651739	SEC31A
GO_Biological_Process_2018	transition metal ion transport (GO:0000041)	1/27	0.12428211698541017	1.0	0	0	7.558578987150415	15.76115767651739	IREB2
GO_Biological_Process_2018	G2/M transition of mitotic cell cycle (GO:0000086)	2/126	0.12693843722976525	1.0	0	0	3.2393909944930352	6.6862748826475515	HSP90AA1;MBD1
GO_Biological_Process_2018	cell cycle G2/M phase transition (GO:0044839)	2/127	0.12857632367356792	1.0	0	0	3.2138839787883664	6.5924235655512105	HSP90AA1;MBD1
GO_Biological_Process_2018	negative regulation of homeostatic process (GO:0032845)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	FADD
GO_Biological_Process_2018	negative regulation of JNK cascade (GO:0046329)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	GSTP1
GO_Biological_Process_2018	negative regulation of proteasomal protein catabolic process (GO:1901799)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	USP7
GO_Biological_Process_2018	production of miRNAs involved in gene silencing by miRNA (GO:0035196)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	SMAD2
GO_Biological_Process_2018	antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	SEC31A
GO_Biological_Process_2018	positive regulation of phosphate metabolic process (GO:0045937)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	BTBD10
GO_Biological_Process_2018	nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	RIPK2
GO_Biological_Process_2018	positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	FADD
GO_Biological_Process_2018	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	1/28	0.12857892868180207	1.0	0	0	7.288629737609329	14.950527202789495	SMAD2
GO_Biological_Process_2018	regulation of mRNA stability (GO:0043488)	2/128	0.13021923437283145	1.0	0	0	3.1887755102040822	6.5004331335476975	DCP1A;PSMB9
GO_Biological_Process_2018	protein modification by small protein conjugation (GO:0032446)	4/398	0.13167103566382565	1.0	0	0	2.051071684955389	4.158442459322614	USP7;CRBN;KLHL12;PEX2
GO_Biological_Process_2018	cellular response to cadmium ion (GO:0071276)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	FOS
GO_Biological_Process_2018	regulation of macrophage derived foam cell differentiation (GO:0010743)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	NFKBIA
GO_Biological_Process_2018	very long-chain fatty acid metabolic process (GO:0000038)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	PEX2
GO_Biological_Process_2018	synaptic vesicle endocytosis (GO:0048488)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	SYNJ1
GO_Biological_Process_2018	TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	FADD
GO_Biological_Process_2018	superoxide metabolic process (GO:0006801)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	CCS
GO_Biological_Process_2018	nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	CNOT7
GO_Biological_Process_2018	synaptic vesicle recycling (GO:0036465)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	SYNJ1
GO_Biological_Process_2018	regulation of activated T cell proliferation (GO:0046006)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	FADD
GO_Biological_Process_2018	MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	1/29	0.13285487170278507	1.0	0	0	7.037297677691766	14.20477084269166	IRAK4
